DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,USG%,PACE
2018-02-05,Team Totals,SAC,CHI,H,240.0,37,84,.440,11,32,.344,19,25,.760,9,36,45,22,5,5,11,17,104,,100.0,93.2
2018-02-06,Dillon Brooks,MEM,ATL,R,32.6,5,14,.357,0,4,.000,2,5,.400,0,1,1,4,0,1,3,2,12,-23,25.8,96.1
2018-02-06,Wayne Selden,MEM,ATL,R,25.316666666666666,3,8,.375,1,3,.333,0,0,,1,0,1,1,1,0,2,3,7,-2,17.3,96.1
2018-02-06,Andrew Harrison,MEM,ATL,R,23.916666666666668,3,7,.429,1,1,1.000,2,2,1.000,0,1,1,4,0,0,4,4,9,-5,21.7,96.1
2018-02-06,JaMychal Green,MEM,ATL,R,22.816666666666666,3,8,.375,0,3,.000,0,0,,1,9,10,2,0,0,0,0,6,-18,15.3,96.1
2018-02-06,Marc Gasol,MEM,ATL,R,19.45,3,7,.429,0,2,.000,2,2,1.000,1,5,6,2,0,0,3,3,8,-16,24.5,96.1
2018-02-06,James Ennis,MEM,ATL,R,23.833333333333332,1,5,.200,0,3,.000,0,0,,1,2,3,1,1,1,2,1,2,-19,12.8,96.1
2018-02-06,Ben McLemore,MEM,ATL,R,22.166666666666668,2,7,.286,1,3,.333,2,2,1.000,0,0,0,2,2,0,2,2,7,-9,19.5,96.1
2018-02-06,Ivan Rabb,MEM,ATL,R,20.766666666666666,5,8,.625,0,0,,0,0,,3,8,11,2,1,1,2,1,10,+2,21.1,96.1
2018-02-06,Jarell Martin,MEM,ATL,R,18.666666666666668,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,1,3,4,2,-28,14.1,96.1
2018-02-06,Mario Chalmers,MEM,ATL,R,15.583333333333334,5,8,.625,1,2,.500,2,2,1.000,1,0,1,2,1,0,3,1,13,-14,33.4,96.1
2018-02-06,Brandan Wright,MEM,ATL,R,14.883333333333333,3,4,.750,0,0,,0,0,,1,2,3,3,0,1,1,3,6,+2,14.7,96.1
2018-02-06,Team Totals,MEM,ATL,R,240.0,34,79,.430,4,22,.182,10,13,.769,9,28,37,23,7,5,25,24,82,,100.0,96.1
2018-02-06,Taurean Waller-Prince,ATL,MEM,H,26.066666666666666,1,8,.125,0,4,.000,3,3,1.000,1,1,2,3,0,1,1,0,5,+11,18.1,96.1
2018-02-06,Dennis Schroder,ATL,MEM,H,24.65,9,15,.600,1,3,.333,3,3,1.000,0,3,3,5,1,1,0,2,22,+27,30.2,96.1
2018-02-06,Kent Bazemore,ATL,MEM,H,19.85,3,9,.333,1,3,.333,3,3,1.000,0,4,4,3,2,1,2,1,10,+20,28.3,96.1
2018-02-06,Miles Plumlee,ATL,MEM,H,19.233333333333334,3,6,.500,0,0,,1,2,.500,2,4,6,2,1,0,6,4,7,+4,30.5,96.1
2018-02-06,Ersan Ilyasova,ATL,MEM,H,19.133333333333333,3,4,.750,2,3,.667,0,0,,0,4,4,0,2,1,0,0,8,+21,9.5,96.1
2018-02-06,Tyler Dorsey,ATL,MEM,H,28.866666666666667,4,10,.400,0,2,.000,2,4,.500,0,1,1,7,2,0,0,1,10,+13,18.6,96.1
2018-02-06,John Collins,ATL,MEM,H,25.783333333333335,6,9,.667,0,1,.000,3,5,.600,3,7,10,1,1,0,2,2,15,+5,23.4,96.1
2018-02-06,Dewayne Dedmon,ATL,MEM,H,19.216666666666665,5,6,.833,1,1,1.000,0,0,,0,2,2,1,1,1,0,3,11,+14,14.2,96.1
2018-02-06,Isaiah Taylor,ATL,MEM,H,17.816666666666666,2,4,.500,0,0,,0,0,,0,1,1,4,1,0,0,0,4,+5,10.2,96.1
2018-02-06,Malcolm Delaney,ATL,MEM,H,14.75,2,5,.400,1,3,.333,1,1,1.000,0,1,1,1,0,0,2,2,6,+1,23.0,96.1
2018-02-06,Mike Muscala,ATL,MEM,H,12.633333333333333,2,3,.667,0,1,.000,0,0,,2,0,2,2,1,0,0,0,4,+8,10.8,96.1
2018-02-06,Luke Babbitt,ATL,MEM,H,12.0,2,4,.500,2,4,.500,0,0,,0,0,0,0,1,0,0,1,6,+1,15.2,96.1
2018-02-06,Team Totals,ATL,MEM,H,240.0,42,83,.506,8,25,.320,16,21,.762,8,28,36,29,13,5,13,16,108,,100.0,96.1
2018-02-06,Luc Mbah a Moute,HOU,BRK,R,37.416666666666664,3,5,.600,2,4,.500,0,2,.000,0,7,7,2,1,1,2,1,8,+4,10.0,91.6
2018-02-06,James Harden,HOU,BRK,R,34.38333333333333,11,23,.478,4,10,.400,10,10,1.000,0,4,4,5,0,1,2,4,36,-7,40.5,91.6
2018-02-06,Chris Paul,HOU,BRK,R,33.78333333333333,9,15,.600,4,8,.500,3,3,1.000,1,6,7,5,2,0,3,2,25,+13,27.1,91.6
2018-02-06,Clint Capela,HOU,BRK,R,31.633333333333333,8,12,.667,0,0,,2,4,.500,5,6,11,0,1,4,0,1,18,-2,20.6,91.6
2018-02-06,Ryan Anderson,HOU,BRK,R,8.533333333333333,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0,5.6,91.6
2018-02-06,P.J. Tucker,HOU,BRK,R,33.78333333333333,1,3,.333,1,2,.500,0,0,,0,5,5,2,2,1,3,0,3,0,8.4,91.6
2018-02-06,Eric Gordon,HOU,BRK,R,28.116666666666667,5,9,.556,1,3,.333,2,2,1.000,1,1,2,1,1,0,1,0,13,+7,18.3,91.6
2018-02-06,Gerald Green,HOU,BRK,R,17.85,6,8,.750,4,6,.667,0,0,,0,2,2,0,0,0,0,2,16,+18,21.2,91.6
2018-02-06,Nene Hilario,HOU,BRK,R,14.5,2,5,.400,0,0,,0,0,,0,1,1,1,0,0,0,3,4,+17,16.3,91.6
2018-02-06,Team Totals,HOU,BRK,R,240.0,45,81,.556,16,33,.485,17,21,.810,8,32,40,16,7,7,11,14,123,,100.0,91.6
2018-02-06,Allen Crabbe,BRK,HOU,H,30.966666666666665,2,7,.286,2,5,.400,0,0,,0,4,4,0,0,0,0,2,6,+4,10.5,91.6
2018-02-06,DeMarre Carroll,BRK,HOU,H,29.716666666666665,7,12,.583,5,8,.625,2,2,1.000,0,2,2,1,2,0,1,2,21,0,21.7,91.6
2018-02-06,Joe Harris,BRK,HOU,H,28.05,3,10,.300,1,5,.200,1,1,1.000,4,4,8,4,0,0,2,2,8,+2,20.6,91.6
2018-02-06,Spencer Dinwiddie,BRK,HOU,H,25.15,5,7,.714,5,7,.714,3,3,1.000,1,2,3,9,3,0,3,1,18,+6,20.9,91.6
2018-02-06,Jarrett Allen,BRK,HOU,H,23.316666666666666,6,11,.545,0,1,.000,4,4,1.000,1,1,2,1,1,0,0,0,16,+8,25.4,91.6
2018-02-06,Jahlil Okafor,BRK,HOU,H,24.683333333333334,7,9,.778,0,0,,1,3,.333,1,5,6,0,0,1,1,1,15,-18,21.3,91.6
2018-02-06,D'Angelo Russell,BRK,HOU,H,19.416666666666668,4,12,.333,0,3,.000,2,2,1.000,0,1,1,2,1,1,1,0,10,-26,33.2,91.6
2018-02-06,Nik Stauskas,BRK,HOU,H,18.366666666666667,0,3,.000,0,2,.000,0,0,,0,2,2,3,0,0,1,2,0,-13,10.1,91.6
2018-02-06,James Webb,BRK,HOU,H,18.283333333333335,2,4,.500,2,3,.667,0,0,,2,4,6,0,0,0,1,1,6,-10,12.7,91.6
2018-02-06,Caris LeVert,BRK,HOU,H,12.183333333333334,3,6,.500,1,1,1.000,2,2,1.000,1,2,3,3,1,0,1,2,9,-11,30.0,91.6
2018-02-06,Isaiah Whitehead,BRK,HOU,H,5.666666666666667,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,3,4,+4,32.7,91.6
2018-02-06,Rashad Vaughn,BRK,HOU,H,4.2,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,+4,0.0,91.6
2018-02-06,Team Totals,BRK,HOU,H,240.0,41,85,.482,16,35,.457,15,17,.882,10,27,37,24,8,2,11,17,113,,100.0,91.6
2018-02-06,Paul George,OKC,GSW,R,36.13333333333333,11,23,.478,6,11,.545,10,12,.833,1,4,5,3,6,0,3,4,38,+21,34.8,104.8
2018-02-06,Russell Westbrook,OKC,GSW,R,36.083333333333336,13,26,.500,2,5,.400,6,6,1.000,0,9,9,9,0,0,4,2,34,+20,36.3,104.8
2018-02-06,Steven Adams,OKC,GSW,R,26.016666666666666,7,9,.778,0,0,,0,3,.000,3,7,10,0,3,0,2,4,14,+15,19.0,104.8
2018-02-06,Josh Huestis,OKC,GSW,R,24.5,3,5,.600,0,0,,0,0,,1,4,5,0,0,1,0,4,6,+8,8.2,104.8
2018-02-06,Carmelo Anthony,OKC,GSW,R,6.016666666666667,0,4,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,+5,26.7,104.8
2018-02-06,Jerami Grant,OKC,GSW,R,35.46666666666667,5,8,.625,1,2,.500,5,8,.625,2,2,4,2,0,2,2,3,16,+16,15.3,104.8
2018-02-06,Patrick Patterson,OKC,GSW,R,29.8,1,6,.167,0,3,.000,2,2,1.000,2,2,4,1,3,0,0,5,4,+11,9.3,104.8
2018-02-06,Alex Abrines,OKC,GSW,R,24.3,3,7,.429,3,7,.429,0,0,,0,1,1,0,2,0,0,5,9,+7,11.6,104.8
2018-02-06,Raymond Felton,OKC,GSW,R,14.033333333333333,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,0,0,2,-2,11.4,104.8
2018-02-06,Kyle Singler,OKC,GSW,R,2.55,0,1,.000,0,0,,2,2,1.000,1,1,2,0,0,0,1,0,2,-2,0.0,104.8
2018-02-06,Dakari Johnson,OKC,GSW,R,2.55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,104.8
2018-02-06,Terrance Ferguson,OKC,GSW,R,2.55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,45.4,104.8
2018-02-06,Team Totals,OKC,GSW,R,240.0,44,93,.473,12,31,.387,25,33,.758,10,30,40,17,14,3,12,28,125,,100.0,104.8
2018-02-06,Stephen Curry,GSW,OKC,H,31.816666666666666,6,14,.429,2,9,.222,7,7,1.000,1,4,5,5,1,1,3,3,21,-13,26.4,104.8
2018-02-06,Klay Thompson,GSW,OKC,H,31.2,5,13,.385,2,6,.333,0,0,,0,4,4,2,1,0,3,3,12,-16,21.5,104.8
2018-02-06,Draymond Green,GSW,OKC,H,30.516666666666666,2,4,.500,0,0,,1,3,.333,1,7,8,7,0,4,5,3,5,-12,14.2,104.8
2018-02-06,Kevin Durant,GSW,OKC,H,30.4,8,14,.571,3,8,.375,14,15,.933,1,5,6,1,1,1,5,1,33,-16,35.3,104.8
2018-02-06,Zaza Pachulia,GSW,OKC,H,13.35,1,2,.500,0,0,,0,2,.000,0,2,2,0,0,0,1,5,2,-11,12.2,104.8
2018-02-06,Andre Iguodala,GSW,OKC,H,22.05,1,2,.500,0,0,,0,0,,2,3,5,4,1,0,2,1,2,-7,7.6,104.8
2018-02-06,David West,GSW,OKC,H,14.4,4,5,.800,0,0,,1,1,1.000,1,3,4,2,2,1,3,2,9,-7,24.5,104.8
2018-02-06,Shaun Livingston,GSW,OKC,H,14.4,3,6,.500,0,0,,0,0,,0,1,1,2,0,0,1,0,6,-7,20.4,104.8
2018-02-06,Kevon Looney,GSW,OKC,H,14.183333333333334,3,5,.600,0,0,,0,3,.000,2,3,5,0,0,0,1,3,6,-8,21.6,104.8
2018-02-06,Nick Young,GSW,OKC,H,13.416666666666666,1,5,.200,1,4,.250,0,0,,1,0,1,1,0,0,0,0,3,+2,15.6,104.8
2018-02-06,Patrick McCaw,GSW,OKC,H,9.616666666666667,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-1,0.0,104.8
2018-02-06,Omri Casspi,GSW,OKC,H,8.216666666666667,1,2,.500,0,0,,0,0,,1,2,3,2,0,0,0,0,2,0,10.2,104.8
2018-02-06,JaVale McGee,GSW,OKC,H,6.433333333333334,2,4,.500,0,1,.000,0,0,,0,0,0,1,1,0,1,2,4,+1,32.5,104.8
2018-02-06,Team Totals,GSW,OKC,H,240.0,37,76,.487,8,28,.286,23,31,.742,10,35,45,27,7,8,25,24,105,,100.0,104.8
2018-02-06,Dragan Bender,PHO,LAL,R,37.96666666666667,2,10,.200,1,4,.250,3,4,.750,3,3,6,4,0,0,2,3,8,-10,15.1,96.1
2018-02-06,Josh Jackson,PHO,LAL,R,36.266666666666666,7,19,.368,1,6,.167,1,2,.500,3,7,10,1,0,2,3,5,16,-4,26.3,96.1
2018-02-06,T.J. Warren,PHO,LAL,R,36.03333333333333,9,22,.409,0,2,.000,6,10,.600,3,3,6,3,4,0,0,2,24,-16,30.5,96.1
2018-02-06,Tyson Chandler,PHO,LAL,R,30.333333333333332,4,5,.800,0,0,,0,2,.000,5,8,13,4,0,0,0,0,8,-5,8.1,96.1
2018-02-06,Tyler Ulis,PHO,LAL,R,29.816666666666666,4,11,.364,0,3,.000,0,0,,0,1,1,7,0,0,3,0,8,-2,19.6,96.1
2018-02-06,Troy Daniels,PHO,LAL,R,23.75,2,9,.222,2,7,.286,3,3,1.000,0,1,1,0,0,0,0,2,9,-20,18.1,96.1
2018-02-06,Marquese Chriss,PHO,LAL,R,19.483333333333334,4,9,.444,2,4,.500,0,2,.000,0,6,6,3,0,2,0,2,10,-16,21.1,96.1
2018-02-06,Josh Gray,PHO,LAL,R,16.7,3,7,.429,2,3,.667,0,0,,1,1,2,2,0,0,2,2,8,-15,22.5,96.1
2018-02-06,Alex Len,PHO,LAL,R,6.783333333333333,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,2,2,-7,18.4,96.1
2018-02-06,Davon Reed,PHO,LAL,R,1.4333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,96.1
2018-02-06,Alec Peters,PHO,LAL,R,1.4333333333333333,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,0.0,96.1
2018-02-06,Team Totals,PHO,LAL,R,240.0,36,94,.383,8,29,.276,13,23,.565,16,32,48,24,4,4,11,18,93,,100.0,96.1
2018-02-06,Brandon Ingram,LAL,PHO,H,33.75,9,12,.750,2,2,1.000,6,6,1.000,0,4,4,5,0,2,2,1,26,+20,21.8,96.1
2018-02-06,Josh Hart,LAL,PHO,H,31.033333333333335,5,7,.714,3,4,.750,2,2,1.000,2,9,11,3,1,1,1,4,15,+15,12.7,96.1
2018-02-06,Kentavious Caldwell-Pope,LAL,PHO,H,27.65,1,8,.125,0,2,.000,3,3,1.000,0,6,6,0,3,0,1,3,5,+9,16.5,96.1
2018-02-06,Julius Randle,LAL,PHO,H,27.4,9,13,.692,0,0,,3,5,.600,1,7,8,5,0,1,3,1,21,+12,29.4,96.1
2018-02-06,Brook Lopez,LAL,PHO,H,23.2,4,6,.667,4,6,.667,0,0,,1,3,4,0,0,1,3,3,12,+13,17.2,96.1
2018-02-06,Kyle Kuzma,LAL,PHO,H,27.25,6,15,.400,2,7,.286,2,2,1.000,0,4,4,0,1,0,0,3,16,+12,25.8,96.1
2018-02-06,Jordan Clarkson,LAL,PHO,H,26.583333333333332,3,12,.250,0,4,.000,1,2,.500,0,4,4,5,1,0,3,1,7,+17,26.4,96.1
2018-02-06,Larry Nance,LAL,PHO,H,16.716666666666665,2,5,.400,0,0,,2,2,1.000,6,4,10,0,1,0,1,1,6,+1,18.2,96.1
2018-02-06,Alex Caruso,LAL,PHO,H,14.25,0,1,.000,0,1,.000,4,4,1.000,0,1,1,1,0,0,0,3,4,-1,8.6,96.1
2018-02-06,Corey Brewer,LAL,PHO,H,9.3,0,3,.000,0,0,,0,0,,2,2,4,0,0,1,0,1,0,-3,14.3,96.1
2018-02-06,Ivica Zubac,LAL,PHO,H,1.4333333333333333,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,30.9,96.1
2018-02-06,Tyler Ennis,LAL,PHO,H,1.4333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,96.1
2018-02-06,Team Totals,LAL,PHO,H,240.0,39,83,.470,11,26,.423,23,26,.885,12,44,56,19,7,7,14,21,112,,100.0,96.1
2018-02-06,Giannis Antetokounmpo,MIL,NYK,R,34.65,10,23,.435,0,0,,3,6,.500,1,10,11,6,1,2,3,3,23,+11,36.8,98.4
2018-02-06,Khris Middleton,MIL,NYK,R,33.983333333333334,8,15,.533,2,4,.500,2,3,.667,0,4,4,2,1,1,1,1,20,+27,22.7,98.4
2018-02-06,Eric Bledsoe,MIL,NYK,R,29.15,7,11,.636,2,6,.333,7,7,1.000,1,4,5,8,1,0,2,1,23,+31,24.5,98.4
2018-02-06,Thon Maker,MIL,NYK,R,22.1,3,5,.600,1,2,.500,0,0,,2,1,3,0,1,2,0,2,7,+26,10.1,98.4
2018-02-06,Tony Snell,MIL,NYK,R,18.416666666666668,0,2,.000,0,1,.000,0,0,,0,3,3,2,2,1,1,0,0,+5,7.2,98.4
2018-02-06,Jabari Parker,MIL,NYK,R,20.4,4,9,.444,0,2,.000,2,2,1.000,0,3,3,0,1,0,1,1,10,+11,23.7,98.4
2018-02-06,Marshall Plumlee,MIL,NYK,R,19.866666666666667,0,0,,0,0,,2,4,.500,2,4,6,2,0,0,0,2,2,-4,3.9,98.4
2018-02-06,Jason Terry,MIL,NYK,R,19.533333333333335,1,2,.500,0,1,.000,0,0,,0,1,1,2,2,0,1,1,2,-17,6.8,98.4
2018-02-06,Sterling Brown,MIL,NYK,R,17.25,0,3,.000,0,1,.000,0,0,,1,2,3,0,2,0,0,2,0,-1,7.7,98.4
2018-02-06,Sean Kilpatrick,MIL,NYK,R,16.8,4,11,.364,3,8,.375,5,5,1.000,0,2,2,0,0,0,2,1,16,-7,40.3,98.4
2018-02-06,Tyler Zeller,MIL,NYK,R,6.033333333333333,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,3,2,0,-8,29.5,98.4
2018-02-06,Xavier Munford,MIL,NYK,R,1.8166666666666667,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-4,0.0,98.4
2018-02-06,Team Totals,MIL,NYK,R,240.0,37,82,.451,8,26,.308,21,27,.778,8,35,43,23,11,6,14,17,103,,100.0,98.4
2018-02-06,Courtney Lee,NYK,MIL,H,35.56666666666667,6,16,.375,2,6,.333,0,0,,0,4,4,2,0,0,2,3,14,-20,21.6,98.4
2018-02-06,Enes Kanter,NYK,MIL,H,32.233333333333334,8,15,.533,0,0,,3,3,1.000,6,10,16,1,1,0,4,3,19,-25,26.9,98.4
2018-02-06,Tim Hardaway,NYK,MIL,H,26.35,4,13,.308,0,5,.000,0,0,,1,4,5,4,1,0,1,3,8,-9,22.6,98.4
2018-02-06,Jarrett Jack,NYK,MIL,H,17.033333333333335,1,6,.167,0,1,.000,0,0,,0,0,0,3,0,0,1,1,2,-14,17.5,98.4
2018-02-06,Kristaps Porzingis,NYK,MIL,H,11.4,4,5,.800,1,2,.500,1,4,.250,0,2,2,0,0,3,0,0,10,+5,25.3,98.4
2018-02-06,Michael Beasley,NYK,MIL,H,24.05,3,11,.273,0,2,.000,3,4,.750,1,5,6,2,0,1,5,3,9,-12,31.5,98.4
2018-02-06,Trey Burke,NYK,MIL,H,22.5,4,7,.571,1,2,.500,0,1,.000,0,3,3,2,1,0,1,0,9,-2,16.0,98.4
2018-02-06,Lance Thomas,NYK,MIL,H,16.833333333333332,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,2,0,-13,5.1,98.4
2018-02-06,Doug McDermott,NYK,MIL,H,15.116666666666667,1,4,.250,0,2,.000,2,2,1.000,1,1,2,1,1,0,0,0,4,-3,13.8,98.4
2018-02-06,Damyean Dotson,NYK,MIL,H,14.05,3,6,.500,1,3,.333,1,1,1.000,0,3,3,1,1,0,0,1,8,+8,19.5,98.4
2018-02-06,Kyle O'Quinn,NYK,MIL,H,12.9,1,1,1.000,0,0,,0,0,,1,2,3,2,0,1,1,2,2,+13,6.6,98.4
2018-02-06,Frank Ntilikina,NYK,MIL,H,10.15,1,3,.333,0,0,,0,0,,0,0,0,2,0,0,1,1,2,-2,16.8,98.4
2018-02-06,Willy Hernangomez,NYK,MIL,H,1.8166666666666667,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,0,2,+4,23.5,98.4
2018-02-06,Team Totals,NYK,MIL,H,240.0,37,89,.416,5,23,.217,10,15,.667,11,36,47,20,5,6,17,19,89,,100.0,98.4
2018-02-06,LeBron James,CLE,ORL,R,33.083333333333336,10,17,.588,2,4,.500,3,4,.750,1,9,10,5,1,0,6,4,25,-14,33.6,96.6
2018-02-06,Isaiah Thomas,CLE,ORL,R,29.683333333333334,3,13,.231,1,6,.167,4,4,1.000,0,1,1,8,1,0,1,2,11,-16,23.9,96.6
2018-02-06,Tristan Thompson,CLE,ORL,R,26.566666666666666,6,9,.667,0,0,,0,0,,5,4,9,0,0,0,1,3,12,-19,16.9,96.6
2018-02-06,J.R. Smith,CLE,ORL,R,25.916666666666668,4,6,.667,4,6,.667,0,0,,1,0,1,1,1,0,1,3,12,-20,12.1,96.6
2018-02-06,Jae Crowder,CLE,ORL,R,25.716666666666665,1,6,.167,0,3,.000,0,2,.000,1,1,2,0,0,1,1,2,2,-11,13.8,96.6
2018-02-06,Jeff Green,CLE,ORL,R,23.866666666666667,4,8,.500,0,2,.000,4,4,1.000,0,4,4,0,0,1,0,2,12,-4,18.4,96.6
2018-02-06,Kyle Korver,CLE,ORL,R,22.983333333333334,3,8,.375,2,7,.286,0,0,,0,2,2,1,1,1,2,3,8,-5,19.6,96.6
2018-02-06,Dwyane Wade,CLE,ORL,R,22.316666666666666,3,6,.500,2,5,.400,3,6,.500,0,4,4,1,0,1,2,2,11,-1,21.4,96.6
2018-02-06,Derrick Rose,CLE,ORL,R,14.733333333333333,0,7,.000,0,1,.000,0,0,,1,0,1,2,0,0,0,1,0,+1,21.4,96.6
2018-02-06,Channing Frye,CLE,ORL,R,9.966666666666667,2,4,.500,1,3,.333,0,0,,0,2,2,0,0,0,0,1,5,-1,18.0,96.6
2018-02-06,Jose Calderon,CLE,ORL,R,2.5833333333333335,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,0.0,96.6
2018-02-06,Cedi Osman,CLE,ORL,R,2.5833333333333335,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,96.6
2018-02-06,Team Totals,CLE,ORL,R,240.0,36,84,.429,12,37,.324,14,20,.700,9,27,36,19,4,4,14,24,98,,100.0,96.6
2018-02-06,Evan Fournier,ORL,CLE,H,37.18333333333333,7,13,.538,1,6,.167,4,9,.444,1,5,6,3,1,0,2,1,19,+20,21.9,96.6
2018-02-06,Jonathon Simmons,ORL,CLE,H,35.766666666666666,12,17,.706,2,4,.500,8,9,.889,2,5,7,2,1,1,3,3,34,+18,28.7,96.6
2018-02-06,Mario Hezonja,ORL,CLE,H,25.766666666666666,4,9,.444,2,5,.400,0,0,,0,6,6,2,0,0,0,1,10,+10,15.0,96.6
2018-02-06,Elfrid Payton,ORL,CLE,H,23.466666666666665,5,8,.625,0,0,,0,0,,0,2,2,8,1,2,2,1,10,+4,18.3,96.6
2018-02-06,Bismack Biyombo,ORL,CLE,H,22.433333333333334,4,8,.500,0,0,,3,5,.600,3,5,8,2,0,2,2,2,11,+5,23.3,96.6
2018-02-06,Shelvin Mack,ORL,CLE,H,26.216666666666665,2,8,.250,0,1,.000,0,0,,2,5,7,5,1,1,0,1,4,+14,13.1,96.6
2018-02-06,D.J. Augustin,ORL,CLE,H,24.533333333333335,3,8,.375,0,3,.000,2,2,1.000,0,2,2,3,1,0,1,0,8,+14,17.3,96.6
2018-02-06,Khem Birch,ORL,CLE,H,18.416666666666668,4,5,.800,0,0,,0,0,,1,4,5,1,1,1,1,3,8,+15,14.0,96.6
2018-02-06,Wesley Iwundu,ORL,CLE,H,13.333333333333334,1,4,.250,0,1,.000,1,2,.500,3,1,4,1,1,0,0,4,3,-1,15.7,96.6
2018-02-06,Marreese Speights,ORL,CLE,H,7.15,3,5,.600,1,2,.500,0,0,,0,3,3,0,0,1,1,0,7,-2,36.0,96.6
2018-02-06,Arron Afflalo,ORL,CLE,H,5.733333333333333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-7,22.4,96.6
2018-02-06,Team Totals,ORL,CLE,H,240.0,46,88,.523,6,22,.273,18,27,.667,12,38,50,27,7,8,12,16,116,,100.0,96.6
2018-02-06,Bradley Beal,WAS,PHI,R,40.56666666666667,12,22,.545,5,12,.417,1,2,.500,2,5,7,5,1,0,4,1,30,-14,28.4,92.0
2018-02-06,Otto Porter,WAS,PHI,R,34.38333333333333,8,16,.500,0,1,.000,1,1,1.000,5,3,8,2,1,1,1,3,17,-15,21.8,92.0
2018-02-06,Markieff Morris,WAS,PHI,R,23.766666666666666,5,11,.455,1,2,.500,0,0,,2,1,3,4,4,0,0,3,11,-16,19.8,92.0
2018-02-06,Tomas Satoransky,WAS,PHI,R,22.116666666666667,2,6,.333,0,1,.000,2,2,1.000,1,1,2,3,2,0,2,1,6,-11,17.2,92.0
2018-02-06,Marcin Gortat,WAS,PHI,R,17.383333333333333,2,4,.500,0,0,,0,0,,1,1,2,4,1,1,0,1,4,-14,9.9,92.0
2018-02-06,Kelly Oubre,WAS,PHI,R,32.63333333333333,4,13,.308,0,6,.000,2,2,1.000,1,3,4,0,3,0,1,3,10,+6,19.6,92.0
2018-02-06,Mike Scott,WAS,PHI,R,24.616666666666667,3,9,.333,1,2,.500,1,2,.500,1,3,4,1,1,0,0,2,8,+2,17.2,92.0
2018-02-06,Ian Mahinmi,WAS,PHI,R,23.483333333333334,4,7,.571,0,1,.000,5,5,1.000,2,2,4,0,0,0,1,4,13,-6,18.6,92.0
2018-02-06,Tim Frazier,WAS,PHI,R,15.216666666666667,1,2,.500,0,0,,0,2,.000,1,3,4,3,1,0,0,0,2,+4,8.1,92.0
2018-02-06,Jodie Meeks,WAS,PHI,R,4.75,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,1,0,0,-1,36.1,92.0
2018-02-06,Chris McCullough,WAS,PHI,R,1.0833333333333333,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,1,0,1,0,74.4,92.0
2018-02-06,Team Totals,WAS,PHI,R,240.0,41,93,.441,7,27,.259,13,18,.722,16,23,39,23,14,2,11,18,102,,100.0,92.0
2018-02-06,Dario Saric,PHI,WAS,H,39.166666666666664,8,14,.571,2,4,.500,2,2,1.000,3,4,7,1,1,0,2,2,20,+11,19.7,92.0
2018-02-06,Ben Simmons,PHI,WAS,H,35.61666666666667,6,8,.750,0,0,,3,5,.600,3,3,6,8,3,1,5,2,15,+9,19.5,92.0
2018-02-06,J.J. Redick,PHI,WAS,H,33.416666666666664,6,9,.667,4,5,.800,2,2,1.000,0,1,1,6,0,0,2,3,18,+7,16.2,92.0
2018-02-06,Robert Covington,PHI,WAS,H,32.53333333333333,5,12,.417,2,7,.286,0,0,,1,4,5,1,1,0,5,1,12,+18,23.9,92.0
2018-02-06,Joel Embiid,PHI,WAS,H,32.2,10,21,.476,3,7,.429,4,5,.800,1,12,13,3,0,3,1,2,27,+16,34.3,92.0
2018-02-06,T.J. McConnell,PHI,WAS,H,23.866666666666667,3,6,.500,1,1,1.000,0,0,,1,6,7,4,1,0,1,3,7,+17,13.4,92.0
2018-02-06,Amir Johnson,PHI,WAS,H,15.2,4,6,.667,1,2,.500,0,0,,3,1,4,1,1,0,0,0,9,-4,18.0,92.0
